2.32323 -6.19979 -0.0472722
2.409 -10.2024 -0.0460762
2.49477 -14.1047 -0.0449154
2.58055 -17.9119 -0.0439119
2.66632 -21.6391 -0.0430872
2.75209 -25.3059 -0.0425695
2.83786 -28.9451 -0.0424593
2.92364 -32.6001 -0.0430474
3.00941 -36.3409 -0.04445
3.09518 -40.2474 -0.0471173
3.18095 -44.4296 -0.0509617
3.23284 -47.1398 -0.0536514
3.28473 -49.9976 -0.0564442
3.33662 -52.9966 -0.0588853
3.38851 -56.0969 -0.0602887
3.4404 -59.2239 -0.0596756
3.49229 -62.2502 -0.0562636
3.52736 -64.1585 -0.0522298
3.56244 -65.9012 -0.0469287
3.59751 -67.4402 -0.0407177
3.63259 -68.7524 -0.0340969
3.66766 -69.8324 -0.027585
3.70274 -70.6919 -0.0216014
3.73781 -71.3547 -0.0164056
3.77289 -71.8508 -0.0120964
3.80796 -72.2115 -0.00865016
3.84304 -72.4654 -0.00597012
3.87811 -72.6371 -0.00392911
3.91318 -72.7468 -0.00239778
3.96596 -72.8285 -0.000802038
4.01873 -72.843 0.000211469
4.07151 -72.8147 0.000854667
4.12428 -72.7589 0.00126516
4.17706 -72.6852 0.00153134
4.22983 -72.5997 0.00170926
4.28261 -72.5062 0.00183348
4.33538 -72.4071 0.00192474
4.38816 -72.3037 0.00199545
4.4674 -72.1422 0.00207927
4.54664 -71.9748 0.00214803
4.62588 -71.8023 0.00220826
4.70512 -71.625 0.00226385
4.86148 -71.2621 0.00236435
5.01785 -70.8826 0.00245663
5.17421 -70.4889 0.00255222
5.33057 -70.0819 0.00265175
5.48693 -69.6609 0.00274516
5.6433 -69.2254 0.00282736
5.79966 -68.7769 0.00290193
5.95602 -68.3173 0.00297259
6.11239 -67.8476 0.00303808
6.45955 -66.7753 0.00316574
6.67718 -66.0826 0.00321891
6.89481 -65.3778 0.00325168
7.11244 -64.6676 0.00327465
7.33007 -63.9551 0.00328782
7.5477 -63.2398 0.00328742
7.88624 -62.1286 0.00327745
8.22478 -61.0176 0.00326048
8.56332 -59.9078 0.00327105
8.90186 -58.7869 0.00333037
9.2404 -57.6378 0.00350277
9.46387 -56.84 0.00370104
9.68734 -55.9843 0.00398806
9.91082 -55.0458 0.00444652
10.0653 -54.3255 0.00492526
10.2198 -53.5175 0.00560152
10.3742 -52.583 0.00657327
10.5287 -51.4646 0.00803273
10.6322 -50.565 0.00944809
10.7358 -49.4912 0.0114127
10.8361 -48.2169 0.014118
10.9365 -46.612 0.0180676
11.0037 -45.2785 0.0217738
11.0709 -43.6564 0.0267431
11.1381 -41.6425 0.0335254
11.2053 -39.0904 0.0429162
11.2514 -36.9219 0.0514386
11.2976 -34.3111 0.0621522
11.3437 -31.147 0.0754994
11.3898 -27.3014 0.091743
11.436 -22.6465 0.110593
11.46 -19.8638 0.121021
11.484 -16.8313 0.131346
11.5081 -13.5576 0.140938
11.5223 -11.525 0.145924
11.5364 -9.42671 0.150175
11.5506 -7.27471 0.153481
11.5648 -5.08387 0.155627
11.5789 -2.87199 0.156415
11.6091 1.80081 0.152872
11.6301 4.9438 0.14587
11.6511 7.90311 0.135262
11.6721 10.6069 0.121572
11.6931 12.9972 0.10564
11.7141 15.0369 0.0884555
11.7351 16.7107 0.0710028
11.7561 18.0225 0.0541282
11.7771 18.9918 0.038459
11.7981 19.6482 0.0243757
11.8191 20.0271 0.012036
11.8539 20.14 -0.00464572
11.8888 19.7436 -0.0171992
11.9237 18.9716 -0.0266304
11.9585 17.9185 -0.0336664
11.9841 17.0062 -0.037587
12.0096 16.0022 -0.0407342
12.0352 14.9261 -0.0433177
12.0607 13.7917 -0.0454371
12.0863 12.6088 -0.0471384
12.1118 11.3864 -0.0484762
12.157 9.15408 -0.0501182
12.1885 7.55881 -0.0509038
12.2201 5.94474 -0.0514578
12.2516 4.31744 -0.0517761
12.2831 2.68263 -0.0518799
12.3147 1.04656 -0.0518244
12.3624 -1.41942 -0.051515
12.41 -3.86602 -0.0509998
12.4577 -6.28451 -0.0503535
12.5461 -10.6748 -0.0489415
12.7261 -19.2425 -0.0443453
12.7397 -19.8622 -0.0442205
12.7534 -20.4664 -0.0443686
12.767 -21.0697 -0.0444848
12.7806 -21.6761 -0.044487
12.7943 -22.2836 -0.0444172
12.8079 -22.8898 -0.044327
12.8215 -23.4941 -0.0442353
12.8352 -24.0966 -0.0441397
12.8488 -24.6977 -0.0440363
12.8909 -26.5417 -0.0437223
12.9329 -28.3736 -0.0434518
12.975 -30.1965 -0.0432942
13.017 -32.0162 -0.0432841
13.0591 -33.8391 -0.0434631
13.1011 -35.674 -0.0438537
13.1432 -37.5301 -0.0444813
13.1852 -39.4177 -0.0453596
13.2273 -41.3477 -0.0464959
13.297 -44.6689 -0.048919
13.3667 -48.1741 -0.0517587
13.4038 -50.1162 -0.0532378
13.4408 -52.1107 -0.0545246
13.4778 -54.1459 -0.0554326
13.5148 -56.2045 -0.0557166
13.5518 -58.2577 -0.0551445
13.5888 -60.2716 -0.0534855
13.6258 -62.2035 -0.0506216
13.6628 -64.0083 -0.0465743
13.6998 -65.6446 -0.0415404
13.7368 -67.0817 -0.0358669
13.7738 -68.3033 -0.0299705
13.7972 -68.9619 -0.0263277
13.8206 -69.5367 -0.0228487
13.8439 -70.0325 -0.0195976
13.8673 -70.4554 -0.0166185
13.8907 -70.8121 -0.0139358
13.9141 -71.1094 -0.0115561
13.9521 -71.4849 -0.00830887
14.0183 -71.8872 -0.00428778
14.0539 -72.0105 -0.00277633
14.0895 -72.0869 -0.00161198
14.1251 -72.127 -0.000720931
14.1607 -72.1395 -4.08914e-05
14.1963 -72.1309 0.000478404
14.2319 -72.1061 0.000876186
14.2675 -72.069 0.00118245
14.3031 -72.0223 0.00141987
14.3386 -71.9682 0.00160552
14.3938 -71.8732 0.00181926
14.4489 -71.7683 0.00197241
14.504 -71.6563 0.00208662
14.6022 -71.4445 0.0022343
14.7004 -71.221 0.00234113
14.7985 -70.9879 0.00242363
14.8967 -70.7468 0.00249244
14.9949 -70.499 0.0025551
15.1472 -70.1026 0.00264688
15.2995 -69.6929 0.00273397
15.5855 -68.8904 0.002886
15.8715 -68.0486 0.00301553
16.1575 -67.171 0.00310941
16.4436 -66.2678 0.00317932
16.7296 -65.349 0.00323133
17.1689 -63.9192 0.00326249
17.6083 -62.4879 0.0032529
18.0477 -61.065 0.00322274
18.487 -59.6496 0.00321244
18.7483 -58.8057 0.00324536
19.0095 -57.948 0.00332556
19.2707 -57.0612 0.00347198
19.5319 -56.1247 0.00372778
19.6892 -55.522 0.00396025
19.8464 -54.8755 0.00427857
20.0037 -54.1696 0.00471938
20.1609 -53.3802 0.00534276
20.3182 -52.471 0.00624664
20.4104 -51.8626 0.00696873
20.5026 -51.179 0.00789351
20.5947 -50.3973 0.00909956
20.6869 -49.4873 0.0107001
20.7451 -48.828 0.0119904
20.8033 -48.0853 0.0135696
20.8615 -47.2403 0.0155224
20.9197 -46.2674 0.0179653
20.9779 -45.1344 0.0210546
21.012 -44.3807 0.0232466
21.0461 -43.5463 0.0257904
21.0802 -42.618 0.0287545
21.1142 -41.5804 0.0322203
21.1483 -40.4149 0.0362858
21.1824 -39.099 0.0410672
21.2165 -37.6061 0.0466993
21.2686 -34.9054 0.0573059
21.3208 -31.5788 0.0707946
21.3729 -27.4664 0.087497
21.4081 -24.1694 0.100423
21.4432 -20.4019 0.114152
21.4783 -16.1537 0.127633
21.5135 -11.4601 0.139099
21.5359 -8.27062 0.144285
21.5584 -4.99192 0.146964
21.5809 -1.68798 0.146492
21.6034 1.56546 0.142409
21.6258 4.68528 0.134573
21.6483 7.58956 0.12323
21.6708 10.2051 0.109023
21.6933 12.4769 0.0928691
21.7157 14.3727 0.0757974
21.7382 15.8835 0.0587801
21.7739 17.5209 0.0337491
21.7956 18.1033 0.0203885
21.8173 18.4145 0.00863187
21.839 18.4889 -0.00151128
21.8721 18.2191 -0.0141272
21.9053 17.5794 -0.023781
21.925 17.0614 -0.0284209
21.9448 16.4595 -0.0323725
21.9645 15.7858 -0.0357303
21.9975 14.5283 -0.0402353
22.0305 13.1415 -0.0436786
22.0635 11.6565 -0.04629
22.0965 10.0968 -0.0482301
22.1295 8.48138 -0.0496297
22.1625 6.82622 -0.0506106
22.1955 5.14415 -0.0512644
22.2521 2.2237 -0.0517809
22.3087 -0.708012 -0.0517529
22.3653 -3.62788 -0.0512734
22.4219 -6.51378 -0.0505642
22.4785 -9.35465 -0.0496927
22.5351 -12.1423 -0.0487517
22.5917 -14.8744 -0.0477533
22.6483 -17.5492 -0.0467677
22.7433 -21.9165 -0.0452147
22.8009 -24.4981 -0.0444209
22.8585 -27.0379 -0.0438091
22.9161 -29.548 -0.0434171
22.9737 -32.0432 -0.043311
23.0313 -34.5419 -0.0435477
23.0889 -37.0656 -0.0441957
23.1465 -39.6393 -0.0452965
23.2041 -42.2897 -0.0468684
23.2617 -45.0428 -0.0488548
23.3126 -47.5776 -0.0508243
23.3635 -50.2128 -0.0527751
23.4144 -52.9383 -0.0543485
23.4439 -54.55 -0.0548909
23.4734 -56.1725 -0.0550172
23.5029 -57.7916 -0.0546112
23.5324 -59.3898 -0.0535674
23.562 -60.9469 -0.0518097
23.5915 -62.4413 -0.0493089
23.621 -63.8515 -0.0460981
23.6589 -65.5097 -0.0410917
23.6968 -66.9652 -0.0354261
23.7348 -68.2006 -0.0295346
23.7581 -68.8502 -0.0259857
23.7815 -69.4181 -0.0225956
23.8049 -69.9091 -0.0194244
23.8283 -70.3288 -0.0165139
23.8517 -70.6837 -0.0138876
23.875 -70.9806 -0.0115523
23.9134 -71.3594 -0.00833097
23.9833 -71.7807 -0.00417365
24.0196 -71.9026 -0.00268106
24.0559 -71.9772 -0.00153152
24.0922 -72.0155 -0.00065195
24.1285 -72.0259 1.93625e-05
24.1648 -72.0151 0.000532146
24.2011 -71.988 0.000925167
24.2374 -71.9484 0.00122802
24.2737 -71.8992 0.00146306
24.31 -71.8424 0.00164709
24.3661 -71.7435 0.00185903
24.4222 -71.6346 0.0020114
24.4783 -71.5184 0.00212537
24.5788 -71.2977 0.00227394
24.6793 -71.0649 0.00238163
24.7798 -70.8222 0.00246488
24.8802 -70.5712 0.0025343
24.9807 -70.3133 0.00259737
25.1358 -69.9032 0.00268889
25.2908 -69.4796 0.00277519
25.5878 -68.6342 0.00292709
25.8847 -67.7486 0.00305362
26.1817 -66.8268 0.00314037
26.4787 -65.8807 0.00320099
26.7756 -64.9216 0.003243
27.0726 -63.9562 0.00326274
27.3696 -62.9883 0.00325738
27.6665 -62.023 0.00323643
27.9635 -61.0641 0.00321403
28.2604 -60.1118 0.00320497
28.5574 -59.1593 0.00322137
28.8544 -58.1951 0.00328516
29.1513 -57.2001 0.00342276
29.4483 -56.1483 0.00369465
29.7452 -54.9879 0.00418945
30.0422 -53.6284 0.00509006
30.2084 -52.7204 0.00592116
30.3747 -51.6381 0.00718009
30.5409 -50.2881 0.00918161
30.6432 -49.2583 0.0110274
30.7456 -48.0047 0.013625
30.8479 -46.4281 0.0174001
30.9189 -45.0681 0.0210755
30.9899 -43.4046 0.0260374
31.0609 -41.3264 0.0328572
31.1319 -38.6732 0.0423689
31.2028 -35.2159 0.0557132
31.2738 -30.6388 0.0741845
31.3448 -24.552 0.0983441
31.3781 -21.0659 0.111117
31.4114 -17.1524 0.123847
31.4447 -12.8352 0.135187
31.478 -8.18846 0.143225
31.5113 -3.35694 0.145776
31.5446 1.44332 0.140999
31.5664 4.43709 0.133536
31.5881 7.23197 0.12285
31.6099 9.76401 0.109477
31.6316 11.9829 0.0942151
31.6534 13.8569 0.077973
31.6751 15.3745 0.0616315
31.6969 16.5422 0.0459258
31.7186 17.38 0.0313864
31.7404 17.9175 0.0183271
31.7622 18.1884 0.00687244
31.7839 18.2276 -0.0029965
31.8057 18.0686 -0.0113908
31.8274 17.7416 -0.0184699
31.8492 17.2735 -0.024409
31.8709 16.6869 -0.0293782
31.9161 15.1711 -0.0372576
31.9613 13.3593 -0.0426994
32.0065 11.3434 -0.0464202
32.0517 9.18715 -0.0488618
32.0969 6.93976 -0.0504008
32.1421 4.63691 -0.0512856
32.1873 2.30549 -0.0517026
32.2325 -0.0355645 -0.0517567
32.2777 -2.37177 -0.0515355
32.3229 -4.69259 -0.0510995
32.3681 -6.98982 -0.0505106
32.4133 -9.25776 -0.0498146
32.4923 -13.1445 -0.0484614
32.5714 -16.9218 -0.0470205
32.6505 -20.5884 -0.0456738
32.7296 -24.1557 -0.0445092
32.8087 -27.6414 -0.0436901
32.8878 -31.0782 -0.043289
32.9669 -34.5048 -0.0435406
33.046 -37.9803 -0.0444855
33.101 -40.4627 -0.0456421
33.1561 -43.0202 -0.0472641
33.2112 -45.6765 -0.0492442
33.2663 -48.4477 -0.051409
33.3214 -51.3371 -0.0533943
33.3764 -54.32 -0.0547062
33.4315 -57.3421 -0.0546262
33.4866 -60.308 -0.0524522
33.5417 -63.0883 -0.0477557
33.5787 -64.7824 -0.0432911
33.6158 -66.2933 -0.0380527
33.6529 -67.5997 -0.0324006
33.69 -68.6947 -0.0267348
33.727 -69.5848 -0.0214078
33.7641 -70.2876 -0.0166638
33.8012 -70.8274 -0.0126224
33.8383 -71.2309 -0.00929852
33.8753 -71.5239 -0.00663791
33.9124 -71.7295 -0.00455092
33.9495 -71.8669 -0.00293758
33.9866 -71.952 -0.00170261
34.077 -72.0119 0.000220601
34.1356 -71.9784 0.000928903
34.1942 -71.9105 0.00138852
34.2527 -71.8201 0.00169297
34.3113 -71.7147 0.00190149
34.3699 -71.599 0.00204976
34.4634 -71.3997 0.0022144
34.557 -71.1877 0.00232879
34.6506 -70.9661 0.00241423
34.7442 -70.7366 0.00248391
34.9134 -70.3043 0.0025856
35.0335 -69.9876 0.00265751
35.1537 -69.664 0.00273236
35.2738 -69.3322 0.00280176
35.4706 -68.772 0.00290504
35.6675 -68.1927 0.0029941
35.8643 -67.5964 0.00306797
36.0612 -66.9861 0.00312936
36.258 -66.3649 0.00317953
36.6288 -65.1729 0.00324076
36.9996 -63.9659 0.00326186
37.3704 -62.7571 0.00325111
37.7412 -61.5555 0.00322396
38.112 -60.3629 0.00320305
38.4828 -59.1721 0.00321308
38.8536 -57.967 0.00330198
39.0596 -57.2781 0.00340667
39.2655 -56.5611 0.00356697
39.575 -55.397 0.00397445
39.6524 -55.084 0.00412302
39.7297 -54.7585 0.00429713
39.8516 -54.215 0.00463536
39.9734 -53.624 0.00507579
40.0953 -52.9713 0.0056561
40.2171 -52.236 0.0064358
40.339 -51.3893 0.00750327
40.4145 -50.7908 0.00837108
40.4901 -50.1186 0.00945588
40.5656 -49.3542 0.0108298
40.6411 -48.4711 0.0125968
40.7167 -47.4354 0.0149036
40.7885 -46.2655 0.0177969
40.8603 -44.8554 0.0216554
40.9321 -43.1219 0.0268971
41.0039 -40.9433 0.0341466
41.0757 -38.1462 0.0443019
41.1236 -35.8174 0.0532863
41.1715 -33.0053 0.0645199
41.2463 -27.3728 0.0872645
41.2849 -23.7461 0.101314
41.3234 -19.5604 0.116161
41.3497 -16.379 0.126011
41.3759 -12.95 0.134806
41.4022 -9.31359 0.141588
41.4285 -5.53702 0.145278
41.4548 -1.71538 0.144852
41.481 2.03296 0.139603
41.5073 5.57887 0.129376
41.5336 8.7961 0.114749
41.5518 10.7815 0.102612
41.5701 12.5348 0.0894289
41.5883 14.0423 0.0757366
41.6224 16.1896 0.0505141
41.6565 17.5108 0.0277864
41.6782 17.9731 0.0151848
41.7 18.18 0.00416954
41.7217 18.1651 -0.00529337
41.7434 17.9605 -0.0133232
41.7651 17.5955 -0.0200849
41.7869 17.0958 -0.0257547
41.8086 16.4833 -0.0304986
41.8476 15.1571 -0.0371583
41.8866 13.6093 -0.0419913
41.9257 11.9006 -0.0454725
41.9647 10.0758 -0.0479308
42.0037 8.16954 -0.0496271
42.0427 6.20837 -0.0507461
42.0818 4.21259 -0.0514229
42.1208 2.1977 -0.0517506
42.1598 0.17584 -0.0518023
42.1988 -1.84349 -0.0516359
42.2378 -3.8528 -0.0513011
42.2769 -5.84636 -0.0508388
42.3429 -9.17275 -0.0498476
42.4089 -12.4279 -0.0487219
42.475 -15.6075 -0.0475203
42.5462 -18.9498 -0.0462708
42.6175 -22.2065 -0.0451329
42.6887 -25.3876 -0.0442056
42.7599 -28.5118 -0.0435467
42.8312 -31.602 -0.0433006
42.9024 -34.6914 -0.043564
42.9737 -37.8208 -0.044452
43.0449 -41.0384 -0.0460266
43.1231 -44.7307 -0.0485305
43.2014 -48.6407 -0.0515391
43.2514 -51.2639 -0.0533472
43.3014 -53.9674 -0.0546046
43.3514 -56.7096 -0.0548056
43.4014 -59.4247 -0.0533773
43.4514 -62.0207 -0.0499287
43.5014 -64.393 -0.0444492
43.5354 -65.8287 -0.0398003
43.5695 -67.0965 -0.0346997
43.6035 -68.1872 -0.0294559
43.6375 -69.1013 -0.0243661
43.7005 -70.364 -0.0160956
43.7394 -70.9056 -0.0119791
43.7783 -71.3033 -0.00863903
43.8172 -71.5857 -0.00600736
43.8561 -71.778 -0.00397799
43.895 -71.9013 -0.00243547
43.9339 -71.9724 -0.0012732
44.0113 -72.0077 0.000252895
44.0888 -71.9548 0.00112736
44.1424 -71.885 0.00149525
44.1961 -71.7978 0.00174512
44.2497 -71.699 0.00192246
44.3323 -71.5323 0.00211256
44.4149 -71.3531 0.00224415
44.4975 -71.1645 0.00233991
44.5801 -70.9684 0.00241404
44.6626 -70.7664 0.00247671
44.7452 -70.5595 0.00253372
44.9049 -70.1469 0.00263588
45.0646 -69.7191 0.00273038
45.2243 -69.2766 0.00281578
45.384 -68.8206 0.00289334
45.5437 -68.3526 0.00296472
45.7962 -67.5906 0.0030638
46.0488 -66.8062 0.00314369
46.3014 -66.0044 0.00320256
46.7501 -64.5527 0.00325629
47.2734 -62.8456 0.00325126
47.7968 -61.1501 0.00321206
48.0868 -60.2198 0.00320124
48.3767 -59.2903 0.00321225
48.6667 -58.3526 0.00326457
48.9566 -57.39 0.00338473
49.2466 -56.3775 0.0036108
49.5365 -55.2777 0.00402441
49.6799 -54.6809 0.00433913
49.8232 -54.0299 0.00476267
49.9634 -53.3238 0.00532764
50.1035 -52.5233 0.00611243
50.2437 -51.5902 0.00723155
50.3249 -50.9686 0.00810249
50.406 -50.2677 0.00920394
50.4872 -49.4648 0.0106199
50.5683 -48.5303 0.0124686
50.6495 -47.421 0.0149325
50.6991 -46.6331 0.0168517
50.7488 -45.7403 0.0191842
50.7984 -44.7189 0.0220452
50.848 -43.5394 0.0255835
50.8976 -42.1638 0.0299962
50.9472 -40.5425 0.0355415
50.978 -39.3874 0.0396884
51.0087 -38.0947 0.044491
51.0395 -36.6428 0.0500532
51.0702 -35.007 0.0564852
51.101 -33.1586 0.063895
51.1607 -28.8421 0.0813686
51.2204 -23.3676 0.102701
51.2532 -19.7909 0.115363
51.286 -15.8026 0.127602
51.3189 -11.4394 0.137945
51.3517 -6.79215 0.144436
51.3845 -2.02082 0.145008
51.421 3.1566 0.136892
51.4463 6.49559 0.125698
51.4717 9.49818 0.110665
51.497 12.083 0.0929629
51.5224 14.2007 0.0740091
51.5477 15.8366 0.0551668
51.5731 17.0075 0.0375031
51.5984 17.7531 0.0216802
51.6238 18.125 0.00799246
51.6491 18.1776 -0.00354188
51.6745 17.9633 -0.0130847
51.6998 17.5292 -0.0208948
51.7252 16.916 -0.0272548
51.7505 16.1573 -0.0324238
51.7898 14.7569 -0.0385934
51.8291 13.1504 -0.0430618
51.8684 11.3941 -0.0462528
51.9077 9.53069 -0.0484855
51.947 7.59322 -0.0500064
51.9862 5.60677 -0.0509899
52.0255 3.59042 -0.0515571
52.0871 0.404542 -0.0518239
52.1487 -2.78004 -0.051474
52.2102 -5.93268 -0.0507656
52.2718 -9.03466 -0.0498523
52.3334 -12.0736 -0.0488694
52.395 -15.0476 -0.0477936
52.4565 -17.9543 -0.0467183
52.5181 -20.798 -0.0456376
52.5797 -23.579 -0.0447348
52.6412 -26.3069 -0.0440462
52.7028 -28.9973 -0.0435826
52.7644 -31.67 -0.0433438
52.826 -34.3414 -0.0435025
52.8875 -37.0379 -0.0441092
52.9491 -39.7863 -0.045325
53.0107 -42.6281 -0.0469841
53.0532 -44.661 -0.0483612
53.0957 -46.754 -0.0499978
53.1382 -48.9148 -0.0517275
53.1798 -51.0951 -0.0532487
53.2213 -53.3338 -0.054381
53.2485 -54.8197 -0.0548107
53.2757 -56.3119 -0.0548812
53.3029 -57.8002 -0.0544885
53.3301 -59.2709 -0.0535479
53.3573 -60.708 -0.0520047
53.3845 -62.0945 -0.0498362
53.4117 -63.4135 -0.0470581
53.455 -65.3363 -0.0415499
53.4984 -66.9985 -0.0351481
53.5417 -68.3747 -0.0284752
53.585 -69.4672 -0.0221321
53.6283 -70.3008 -0.016543
53.6716 -70.9134 -0.0119091
53.7149 -71.3471 -0.00824438
53.7805 -71.7515 -0.00428209
53.8278 -71.9076 -0.002364
53.875 -71.9858 -0.00101426
53.9222 -72.0096 -6.68751e-05
53.9695 -71.9959 0.000602914
54.0167 -71.9558 0.00107898
54.064 -71.8965 0.0014182
54.1112 -71.8233 0.00166241
54.1584 -71.7401 0.00184243
54.2057 -71.6497 0.00197887
54.3028 -71.4481 0.0021768
54.3999 -71.2317 0.00231139
54.497 -71.0039 0.0024079
54.5941 -70.767 0.00248219
54.6912 -70.5227 0.0025463
54.8521 -70.1046 0.00264263
55.0129 -69.6716 0.00273409
55.1737 -69.2246 0.00282087
55.3345 -68.7645 0.0029011
55.5978 -67.9854 0.00301657
55.8611 -67.1787 0.00311016
56.3398 -65.6607 0.00322268
56.8186 -64.1064 0.00326375
57.2973 -62.546 0.00324844
57.776 -60.9992 0.00321377
58.2547 -59.4639 0.00321136
58.7334 -57.9077 0.00330985
59.2122 -56.2615 0.00366224
59.4679 -55.2885 0.00404238
59.7237 -54.1826 0.00466337
59.9795 -52.8574 0.0057603
60.1263 -51.941 0.00678347
60.273 -50.8425 0.00829317
60.4198 -49.4661 0.0106176
60.5152 -48.3521 0.0128466
60.6105 -46.985 0.0159816
60.7059 -45.2578 0.0205135
60.7681 -43.8608 0.0245983
60.8303 -42.1708 0.0299745
60.8925 -40.0937 0.0371371
60.9547 -37.4981 0.0467599
61.0169 -34.2069 0.0596809
61.0791 -29.9895 0.0767445
61.1413 -24.5748 0.0981596
61.1731 -21.2635 0.11031
61.2049 -17.564 0.122473
61.2366 -13.4935 0.133519
61.2684 -9.10987 0.141843
61.3002 -4.52787 0.145561
61.332 0.0769798 0.142946
61.3637 4.48462 0.133106
61.3831 6.97954 0.123674
61.4026 9.26957 0.112058
61.422 11.3178 0.0988019
61.4414 13.098 0.0845477
61.4608 14.5969 0.069941
61.4802 15.8135 0.0555589
61.4996 16.7568 0.0418619
61.519 17.4438 0.0291748
61.5384 17.8962 0.0176886
61.578 18.19 -0.00176853
61.6042 18.0037 -0.0119202
61.6305 17.5787 -0.0202226
61.6567 16.9578 -0.0269322
61.683 16.1775 -0.0323175
61.7092 15.2694 -0.0366524
61.7354 14.2596 -0.0401621
61.7617 13.1676 -0.042994
61.7879 12.0088 -0.0452563
61.8142 10.7965 -0.0470492
61.8547 8.84305 -0.0490869
61.8953 6.82098 -0.0504392
61.9358 4.75572 -0.0512824
61.9764 2.6658 -0.0517242
62.0169 0.56523 -0.0518393
62.0575 -1.53471 -0.0516973
62.098 -3.62499 -0.0513634
62.1386 -5.69877 -0.0508897
62.2212 -9.85033 -0.0496499
62.3037 -13.8888 -0.0482163
62.3863 -17.8063 -0.0467442
62.4689 -21.6082 -0.0453418
62.5514 -25.3056 -0.0442046
62.634 -28.9238 -0.0434627
62.7166 -32.5001 -0.0433193
62.7991 -36.0925 -0.0438625
62.8817 -39.7677 -0.0452782
62.9643 -43.6 -0.0476689
63.0468 -47.6619 -0.0507704
63.0964 -50.228 -0.0526574
63.146 -52.8798 -0.0541798
63.1956 -55.5891 -0.0548745
63.2451 -58.3027 -0.0541863
63.2947 -60.9393 -0.0516414
63.3443 -63.3986 -0.0470519
63.3788 -64.9512 -0.0427772
63.4133 -66.3433 -0.0378527
63.4478 -67.5584 -0.0325819
63.5 -69.0499 -0.0246697
63.5522 -70.147 -0.0176327
63.6043 -70.9101 -0.011941
63.6565 -71.4141 -0.00763798
63.7087 -71.7283 -0.00453285
63.7609 -71.907 -0.0023681
63.8131 -71.9908 -0.000895525
63.8653 -72.0099 9.6861e-05
63.9174 -71.9858 0.000770482
63.9696 -71.9328 0.00123403
64.0218 -71.8596 0.00155623
64.074 -71.7721 0.00178274
64.1591 -71.6081 0.00202149
64.2442 -71.4267 0.00216809
64.3293 -71.235 0.00227484
64.4145 -71.0366 0.00236559
64.4996 -70.832 0.00244421
64.675 -70.3927 0.00257827
64.8504 -69.9322 0.00269072
65.0258 -69.454 0.00279543
65.2012 -68.9595 0.00288997
65.3766 -68.4482 0.002967
65.552 -67.922 0.00302953
65.7274 -67.3843 0.00308674
66.0542 -66.3568 0.00317365
66.3811 -65.3056 0.00323
66.708 -64.2429 0.00325508
